120.38960610647,36.072104899414
120.38909362318,36.071954004616
120.38857116869,36.071763215996
120.38797846672,36.07154347302
120.38732557827,36.071254662857
120.38701404592,36.07128981607
120.38679297294,36.071393452319
120.38679297294,36.071393452319
120.38666164067,36.071615237804
120.38646042024,36.071928405712
120.3853132841,36.07376625443
120.38461916343,36.074886737444
120.38446833794,36.075138997053
120.38428723955,36.075591589146
120.38426720733,36.075651900527
120.38411629201,36.076044105684
120.38382425289,36.077018192403
120.3837537359,36.077369114425
120.38372355284,36.077559524695
120.38366309688,36.077910298429
120.38354164597,36.079141786145
120.3834911612,36.079632421416
120.38343070524,36.080043202109
120.3834105832,36.080193497859
120.38339046116,36.080403736406
120.38332991537,36.080884519131
120.38320864412,36.082026047182
120.38313794748,36.082746949921
120.38310767458,36.083087345538
120.38306734066,36.083437875632
120.38299673385,36.084128795217
120.38277512188,36.085401748379
120.38270487439,36.085542700212
120.38267478116,36.085613139573
120.38265474894,36.085673443199
120.38222248433,36.086829338754
120.38140843988,36.088680179706
120.38136837545,36.088770668026
120.38118754655,36.08922303513
120.38106708379,36.089524611741
120.38104705157,36.089584839425
120.3809868651,36.089725637861
120.38086640233,36.090037201803
120.38073578871,36.090548840611
120.38063535816,36.090990114536
120.38061532594,36.091230364242
120.38060535475,36.091340463253
120.38053501743,36.092141264821
120.38048480215,36.092711875575
120.38045470892,36.093312229988
120.38045470892,36.093392213704
120.38042461569,36.093652579451
120.38038446143,36.094333055185
120.38036442922,36.094603333568
120.38030424275,36.095354085733
120.3801638376,36.097335812126
120.3801538664,36.097455963741
120.38013392402,36.097786233911
120.38013392402,36.097826259935
120.38011398164,36.09810651444
120.38010401045,36.09823665309
120.38010401045,36.09823665309
120.3799592036,36.100458162867
120.37985958152,36.102859605557
120.37984996965,36.103789834861
120.37976067808,36.106051208032
120.37976067808,36.10611120424
120.37974082553,36.106461484946
120.37974082553,36.106541528058
120.3796913289,36.107722336644
120.37965162379,36.108402908146
120.37960212716,36.109313680795
120.37958236444,36.109633986812
120.37956251189,36.109884311535
120.37955263053,36.110004443789
120.37953268814,36.110104675352
120.37953268814,36.110104675352
120.37952199831,36.110224807267
120.37936272874,36.111967063664
120.3792929304,36.112407997565
120.37904257266,36.112961038424
120.37883218951,36.113243498134
120.3783008418,36.113739604245
120.37668694612,36.11497657559
120.37624605777,36.115330825401
120.37611589331,36.115432070575
120.37586544573,36.11561436987
120.37565506258,36.115766273474
120.374823591,36.116393419381
120.37406245674,36.116969464918
120.37398241772,36.117030035825
120.3732114021,36.11760556643
120.37297119521,36.117797190354
120.37165993865,36.118774982528
120.37152995385,36.118865654546
120.37092961628,36.119288619161
120.37021932611,36.119811654769
120.36877907288,36.120876374143
120.36757938588,36.12175872159
120.36710966192,36.122099238266
120.36702980256,36.122159294991
120.36639029887,36.122619631164
120.36603070718,36.122879607657
120.36563114089,36.123159480455
120.36520166102,36.12345917646
120.36468235061,36.123818562341
120.36461255227,36.123868487038
120.36390360956,36.124407161549
120.36245608006,36.125422841837
120.36238628172,36.12546256213
120.3618175645,36.125890301028
120.36166799664,36.12599962223
120.36150845758,36.126108870397
120.36103963193,36.126466640673
120.36081029454,36.126635431294
120.36026169936,36.127032408482
120.35912489374,36.127865274179
120.35869622235,36.128172239931
120.35774922868,36.128864949031
120.35763963541,36.128944021693
120.35715131653,36.129299884113
120.35652358064,36.129754274987
120.35607523636,36.130070051396
120.35532811567,36.130612691177
120.35402341675,36.131548710397
120.35272904834,36.132463438946
120.35242048039,36.132669601185
120.35242048039,36.132669601185
120.35157957661,36.133229202472
120.35064408125,36.133856572015
120.34774893242,36.13579395983
120.34737110512,36.13608806895
120.34737110512,36.13608806895
120.34717213045,36.136484997904
120.34713269484,36.136774440689
120.34731235594,36.137407465503
120.34730274407,36.137657336548
120.34718380842,36.138155545973
120.34718398809,36.138375611135
120.34741332548,36.138979402618
120.34825988859,36.139762881754
120.35239487869,36.14355213656
120.35270389578,36.143826105866
120.3531026536,36.144181098702
120.35412959646,36.145253353757
120.35885881565,36.151748574574
120.36116494555,36.154913110494
120.36130472189,36.155103841137
120.36266295982,36.156949780682
120.36374182474,36.158423193344
